QID,Term,Morph,npmi
45,solar,solarer,0.289835790621653
45,solar,solares,0.240654406733764
45,solar,solarly,0.248128738191951
45,solar,solaral,0.251746672316868
45,solar,solare's,0.0930749838076927
45,solar,solarant,0.206364933715277
45,solar,solarent,0.227950067854268
45,solar,solarize,0.173624888371947
45,solar,solarity,0.172699150470331
45,solar,solarism,0.240895947702265
45,solar,solaring,0.206943614497719
45,solar,solarics,0.179949074003455
45,solar,solarred,0.151140833440671
45,solar,solars's,0.202815460947948
45,solar,solare,0.239321440962862
45,solar,solars,0.288560494465987
45,solar,solarization,0.223994902944961
45,solar,solarizers,0.202815460947948
45,solar,solarizing,0.230887532513071
45,solar,solarizations,0.119619149158835
45,solar,solarically,0.251746672316868
45,panels,panel's,0.279959319215513
45,panels,paneler,0.272756725709255
45,panels,paneles,0.296997619707328
45,panels,paneled,0.282953291650537
45,panels,panells,0.264799381653741
45,panels,panell,0.0515332437777321
45,panels,panele,0.195839443624219
45,panels,panel,0.434541558262126
45,panels,panelitis,0.215429323576654
45,panels,panelizer,0.256172104565741
45,panels,panelizes,0.215429323576654
45,panels,panelized,0.30053456188844
45,panels,panelings,0.294155978211936
45,panels,panelling,0.2987182767828
45,panels,panellize,0.238295710521147
45,panels,panelization,0.262970826878752
45,panels,panelables,0.238295710521147
45,panels,panelement,0.238295710521147
45,panels,paneling's,0.275924248660023
45,panels,panelizing,0.250539249332202
45,panels,panelizers,0.287259959138493
45,panels,panellings,0.246616272213764
45,panels,panellized,0.216100229632462
45,panels,panels's,0.298895141733219
45,panels,panelous,0.28867027845444
45,panels,paneller,0.117605717713509
45,panels,panelled,0.258512210681621
45,panels,panell's,0.176338976902631
45,panels,panelize,0.296659310596843
45,panels,paneling,0.317377238986123
45,panels,panelism,0.236739347480487
45,panels,panelers,0.0605150787740552
46,alexian,alexians,0.650120831566904
46,alexian,alexiane,0.451846077557088
46,alexian,alexian's,0.643574514802115
46,alexian,alexianer,0.633707860688558
46,brothers,brotheral,0.128139155918896
46,brothers,brotheres,0.240732644056206
46,brothers,brotherer,0.117857049807657
46,brothers,brothered,0.138493879149017
46,brothers,brotherli,0.227809273579994
46,brothers,brotherly,0.263576847670685
46,brothers,brother's,0.337244129477288
46,brothers,brotherization,0.179813783426173
46,brothers,brothereing,0.227809273579994
46,brothers,brotherment,0.233839535579778
46,brothers,brotherness,0.150018066112231
46,brothers,brothers's,0.258792614535672
46,brothers,brotherred,0.179813783426173
46,brothers,brotherers,0.179813783426173
46,brothers,brotherism,0.100470154990602
46,brothers,brothering,0.252939050432638
46,brothers,brotherlying,0.179813783426173
46,brothers,brotherments,0.233362508900705
46,brothers,brothere,0.18072913497553
46,brothers,brother,0.402602763114981
46,hospital,hospitable,0.0912670837566457
46,hospital,hospitably,0.0783265692389557
46,hospital,hospital's,0.429000917738648
46,hospital,hospitaled,0.221120877181613
46,hospital,hospitally,0.149611480710181
46,hospital,hospitator,0.102844637265689
46,hospital,hospitible,0.0671996424464728
46,hospital,hospitibly,0.165295182821821
46,hospital,hospitized,0.165295182821821
46,hospital,hospitableness,0.173964297148328
46,hospital,hospite,0.169750717453267
46,hospital,hospits,0.124426275164367
46,hospital,hospitalizations,0.320050235896605
46,hospital,hospitables,0.176212749183148
46,hospital,hospitals's,0.172019484089569
46,hospital,hospitaling,0.212700048114209
46,hospital,hospitalize,0.248828207969302
46,hospital,hospitaliti,0.159831585770757
46,hospital,hospitality,0.103831256709354
46,hospital,hospitalism,0.22967374199591
46,hospital,hospitation,0.0944460991269317
46,hospital,hospitalization's,0.172019484089569
46,hospital,hospit,0.22479513712164
46,hospital,hospitization,0.19543579731744
46,hospital,hospitability,-0.0150818927523417
46,hospital,hospitability's,0.165295182821821
46,hospital,hospitalitis,0.172019484089569
46,hospital,hospitalitys,0.00749125017612777
46,hospital,hospitalizer,0.0354398619664989
46,hospital,hospitalizes,0.17952654885353
46,hospital,hospitalized,0.391324229049074
46,hospital,hospitalness,0.212700048114209
46,hospital,hospitalities,0.114468785095576
46,hospital,hospitality's,0.0175095986020829
46,hospital,hospitalizing,0.243088127500882
46,hospital,hospitations,0.103338449203305
46,hospital,hospitly,0.200589436020526
46,hospital,hospited,0.103338449203305
46,hospital,hospiter,0.142428795877328
46,hospital,hospites,0.0126286111908902
46,hospital,hospitate,0.214040715155476
46,hospital,hospitant,0.113620555314544
46,hospital,hospitals,0.494864107695195
46,hospital,hospition,0.165295182821821
46,hospital,hospitalization,0.373473422439112
47,indexed,indexicalism,0.206929224074987
47,indexed,indexicality,0.168682457638428
47,indexed,indexication,0.195200610072635
47,indexed,index's,0.206152047547377
47,indexed,indexic,0.177241268827096
47,indexed,indexes,0.38866153884274
47,indexed,indexer,0.30357459859217
47,indexed,indexal,0.221706675913403
47,indexed,indexical's,0.27338130342068
47,indexed,indexically,0.251547441163529
47,indexed,index,0.217589407606074
47,indexed,indexation's,0.27338130342068
47,indexed,indexant,0.124550479606402
47,indexed,indexate,0.164324236891575
47,indexed,indexeli,0.27338130342068
47,indexed,indexent,0.124550479606402
47,indexed,indexers,0.335236279135821
47,indexed,indexeds,0.234290956746657
47,indexed,indexeer,0.27338130342068
47,indexed,indexism,0.27338130342068
47,indexed,indexing,0.549478731441633
47,indexed,indexable's,0.27338130342068
47,indexed,indexization,0.27338130342068
47,indexed,indexability,0.322927244796371
47,indexed,indexations,0.345616584094335
47,indexed,indexicalities,0.251658955440252
47,indexed,indexs,0.157764008764657
47,indexed,indexe,0.193429529365174
47,indexed,indexables,0.260860677816285
47,indexed,indexality,0.27338130342068
47,indexed,indexation,0.293372022472439
47,indexed,indexering,0.243838688147514
47,indexed,indexibles,0.27338130342068
47,indexed,indexicals,0.133299013513423
47,indexed,indexicing,0.27338130342068
47,indexed,indexing's,0.294760139455775
47,indexed,indexibility,0.254996769358327
47,indexed,indexator,0.118810398830516
47,indexed,indexable,0.353030548514879
47,indexed,indexed's,0.301386568599664
47,indexed,indexer's,0.30258281756066
47,indexed,indexence,0.27338130342068
47,indexed,indexings,0.309606441498343
47,indexed,indexitis,0.250514916476187
47,indexed,indexicly,0.27338130342068
47,indexed,indexical,0.159112848012192
47,indexed,indexible,0.171652326569853
47,annuity,annuitied,0.367733319978912
47,annuity,annuities,0.68975299017025
47,annuity,annuity's,0.5512322898215
47,annuity,annuitie,0.438011959454637
47,annuity,annuitis,0.399576878408347
47,annuity,annuitys,0.481928853631607
47,annuity,annuiti,0.416586898868827
48,wilson,wilsons,0.307786048686124
48,wilson,wilsone,0.266301249170019
48,wilson,wilsonizing,0.194220282213377
48,wilson,wilsons's,0.161440708814202
48,wilson,wilsonent,0.242801836863483
48,wilson,wilsonism,0.264490759051109
48,wilson,wilsonics,0.202121272838842
48,wilson,wilsoning,0.242801836863483
48,wilson,wilsonator,0.168286706971658
48,wilson,wilsonitis,0.242801836863483
48,wilson,wilsonisms,0.202121272838842
48,wilson,wilsonings,0.202121272838842
48,wilson,wilsonizer,0.0434104676520501
48,wilson,wilsonli,0.219005232400882
48,wilson,wilsonic,0.0985779171070591
48,wilson,wilsoned,0.178324668376242
48,wilson,wilsonly,0.194220282213377
48,wilson,wilsonal,0.248720541204244
48,wilson,wilson's,0.432108604172798
48,antenna,antennas,0.658538002092862
48,antenna,antennae,0.424897689442332
48,antenna,antennas's,0.283395019702183
48,antenna,antennaing,0.335604252970083
48,antenna,antennae's,0.260284092722266
48,antenna,antennaeful,0.231720392194906
48,antenna,antennaeing,0.283395019702183
48,antenna,antennaness,0.283395019702183
48,antenna,antennaes,0.355910126435965
48,antenna,antennaer,0.343785172746027
48,antenna,antennaed,0.22960228316759
48,antenna,antenna's,0.498961114091534
49,flame,flameful,0.252741044673193
49,flame,flameing,0.250712689284481
49,flame,flamelis,0.252741044673193
49,flame,flames's,0.148817911276022
49,flame,flamings,0.228090376205567
49,flame,flameness,0.303703256947316
49,flame,flaming's,0.117510663405587
49,flame,flamingly,0.175415464529169
49,flame,flame's,0.415093597269144
49,flame,flameli,0.303703256947316
49,flame,flameed,0.110301442984617
49,flame,flameds,0.311106536133413
49,flame,flamees,0.309655124627939
49,flame,flamely,0.2298746577287
49,flame,flaming,0.340257273875248
49,flame,flames,0.393217259350347
49,flame,flamed,0.334294409259043
49,flame,flamee,0.310137888565714
49,designs,design,0.330013150342424
49,designs,designant,0.0592494120875929
49,designs,designate,0.0585832746954406
49,designs,designe's,0.168989889227848
49,designs,designned,0.130402964264095
49,designs,designous,0.146123502283355
49,designs,designs's,0.276212300700383
49,designs,designent,0.0782249150465484
49,designs,designers,0.375544307215843
49,designs,designeds,0.0982911082734613
49,designs,designeer,0.109393669685858
49,designs,designful,0.174085567458495
49,designs,designism,0.138838536039508
49,designs,designity,0.183322141344185
49,designs,designize,0.146123502283355
49,designs,designing,0.322329818898697
49,designs,designabilities,0.168989889227848
49,designs,designements,0.168989889227848
49,designs,designerings,0.168989889227848
49,designs,designerness,0.168989889227848
49,designs,designerring,0.146123502283355
49,designs,designationally,0.168989889227848
49,designs,designables,0.20116757651121
49,designs,designality,0.216545057260739
49,designs,designanted,0.0679428089353099
49,designs,designate's,-0.00270732153092283
49,designs,designateds,0.168989889227848
49,designs,designating,0.130227735028898
49,designs,designation,0.100890770970548
49,designs,designately,0.168989889227848
49,designs,designative,0.0950207861466997
49,designs,designators,0.106031814952985
49,designs,designeated,0.129899542553826
49,designs,designeally,0.168989889227848
49,designs,designering,0.0983397587616154
49,designs,designers's,0.141939989330401
49,designs,designerred,0.129899542553826
49,designs,designfully,0.146123502283355
49,designs,designationed,0.129899542553826
49,designs,designational,0.0841667686648393
49,designs,designation's,0.0758667386838434
49,designs,designatively,0.129899542553826
49,designs,designingly,0.206032868793229
49,designs,designing's,0.168989889227848
49,designs,designity's,0.146123502283355
49,designs,designities,0.168989889227848
49,designs,designizing,0.168989889227848
49,designs,designments,0.107033155609332
49,designs,designability,0.13065852371854
49,designs,designe,0.149931223012708
49,designs,designisms's,0.168989889227848
49,designs,designic,0.168989889227848
49,designs,designli,0.168989889227848
49,designs,designly,0.168989889227848
49,designs,designal,0.12978357308455
49,designs,designed,0.23432863793476
49,designs,designer,0.345595522593558
49,designs,designes,0.231655532560909
49,designs,design's,0.268065773553245
49,designs,designator,0.0818700529721591
49,designs,designated,0.0732298075261752
49,designs,designates,0.0878384713153475
49,designs,designants,0.168989889227848
49,designs,designable,0.141664013677324
49,designs,designered,0.129899542553826
49,designs,designerly,0.169792809319249
49,designs,designer's,0.275090167876128
49,designs,designeing,0.152067888773498
49,designs,designeers,0.089703820247707
49,designs,designedly,0.161500026686689
49,designs,designiced,0.168989889227848
49,designs,designical,0.146123502283355
49,designs,designized,0.146123502283355
49,designs,designitis,0.192748452798138
49,designs,designisms,0.166211744010808
49,designs,designings,0.143765755499248
49,designs,designment,0.126453321783847
49,designs,designning,0.122171899243532
49,designs,designness,0.216545057260739
49,designs,designallied,0.0782249150465484
49,designs,designatedly,0.146123502283355
49,designs,designatives,0.0337595079602413
49,designs,designations,0.106935819108584
49,designs,designatings,0.168989889227848
49,designs,designator's,0.0782249150465484
50,dog,dogs,0.534545493622107
50,dog,dogged,0.162182703195984
50,dog,dogful,0.180258742057581
50,dog,dogs's,0.211950734516238
50,dog,doglis,0.115781573570339
50,dog,doggingly,0.156988405609997
50,dog,dog's,0.454988294834668
50,dog,dogli,0.101308410173944
50,dog,dogly,0.17586343994597
50,dog,dogfully,0.204055346520182
50,dog,doggedly,0.131422286094157
50,dog,doggings,0.204055346520182
50,dog,dogging,0.196753675103112
50,dog,dogness,0.261109601833057
50,heat,heats,0.361184482073903
50,heat,heate,0.184382007292039
50,heat,heat's,0.313441337709302
50,heat,heatly,0.090744911322502
50,heat,heates,0.128455242235424
50,heat,heated,0.356261271371684
50,heat,heated's,0.0829805146538979
50,heat,heateing,0.167717336842354
50,heat,heatedly,0.120437148202656
50,heat,heatings,0.190994427086969
50,heat,heatness,0.153557595604024
50,heat,heatly's,0.133220344392549
50,heat,heatting,0.200915347939581
50,heat,heately's,0.221494117342391
50,heat,heatfully,0.173745488835198
50,heat,heatingly,0.234082310365878
50,heat,heating's,0.188771104532259
50,heat,heattedly,0.221494117342391
50,heat,heatful,0.230886719309709
50,heat,heately,0.150879101890704
50,heat,heateds,0.226893410077168
50,heat,heatted,0.12207086132792
50,heat,heating,0.416496224028643
50,heat,heatlys,0.134655142161175
51,horse,horseds,0.239570083737927
51,horse,horsely,0.135323629893336
51,horse,horseli,0.176271879576748
51,horse,horsing,0.258139773575645
51,horse,horse's,0.423072011469428
51,horse,horsed,0.265718495305175
51,horse,horses,0.545127688923029
51,horse,horses's,0.252554477608242
51,horse,horseful,0.170649084361588
51,horse,horseing,0.222822654013185
51,horse,horsness,0.176271879576748
51,horse,horsely's,0.153405492632255
51,horse,horseness,0.200547129521839
51,horse,horsing's,0.176271879576748
51,horse,horsefully,0.224123283084254
51,hooves,hoov,0.241258495977886
51,hooves,hoove's,0.350834039270135
51,hooves,hooving,0.327967652325642
51,hooves,hoovs,0.41279077288865
51,hooves,hoove,0.351958992324456
51,hooves,hooves's,0.470263898378569
51,hooves,hoov's,0.361116145381373
51,hooves,hooved,0.513475386763805
52,avp,avpe,0.391139916112242
52,avp,avps,0.536706187187253
52,avp,avp's,0.558403049602794
52,avp,avpes,0.411652991725264
53,discovery,discoverie,0.2343837866294
53,discovery,discoveris,0.19848294771558
53,discovery,discoverys,0.230495795992416
53,discovery,discoveryed,0.188717477333146
53,discovery,discovery's,0.364763120562272
53,discovery,discoveri's,0.234990005573074
53,discovery,discoveried,0.166616803444254
53,discovery,discoveries,0.38998406630067
53,discovery,discoverier,0.229398041357787
53,discovery,discoveriers,0.158474058776253
53,discovery,discoveriing,0.142250099046724
53,discovery,discoverying,0.146891995269659
53,discovery,discoveri,0.167272572243066
53,channel,channelates,0.124983546138495
53,channel,channelants,0.124983546138495
53,channel,channeler's,0.165057557626953
53,channel,channelings,0.161002990593604
53,channel,channelizer,0.148350044429281
53,channel,channelizes,0.127821917870591
53,channel,channelized,0.23464416284034
53,channel,channelling,0.162665372945137
53,channel,channellive,0.181991946582616
53,channel,channellize,0.15386455175181
53,channel,channellers,0.215478287472
53,channel,channelization,0.225457851948326
53,channel,channelizations,0.203276915510456
53,channel,channele,0.185574470233814
53,channel,channell,0.165224430882347
53,channel,channels,0.416185001663635
53,channel,channells,0.172650090625214
53,channel,channelal,0.233823082428794
53,channel,channeled,0.173697980111793
53,channel,channeler,0.198273656041471
53,channel,channeles,0.158838803053398
53,channel,channel's,0.354431860031417
53,channel,channelingly,0.147849933082989
53,channel,channeling's,0.0795263432889858
53,channel,channelizing,0.115785728823948
53,channel,channelizers,0.0851243372029719
53,channel,channeller's,0.209119484526818
53,channel,channellized,0.108759586408966
53,channel,channellings,0.127365924523471
53,channel,channelments,0.108759586408966
53,channel,channelate,0.130067947289209
53,channel,channelers,0.18647399596711
53,channel,channelive,0.147849933082989
53,channel,channelism,0.202794927821568
53,channel,channelize,0.126078977075229
53,channel,channell's,0.0725034237025289
53,channel,channeling,0.169036592456371
53,channel,channelled,0.151151855949711
53,channel,channeller,0.184827589733773
53,channel,channels's,0.21836085113257
53,channel,channelling's,0.19454511577645
53,channel,channellingly,0.19454511577645
53,store,storeness,0.142833847237672
53,store,storing's,0.0207921551637509
53,store,storingly,0.0752936890138518
53,store,storeing,0.109361230891326
53,store,storee's,0.119037242775072
53,store,storedly,0.0981600759583449
53,store,storeful,0.147454383830284
53,store,stores's,0.143951538618267
53,store,storings,0.0483765027129955
53,store,storefully,0.142833847237672
53,store,stores,0.354173597998198
53,store,storee,0.0580964583950461
53,store,stored,0.208806431348794
53,store,store's,0.248531602647536
53,store,storely,0.0362033423398292
53,store,storeds,0.129580019319559
53,store,storeed,0.0783566787504311
53,store,storees,0.0399503296255815
53,store,storing,0.228089039442003
54,president,presidentlying,0.165442398969187
54,president,presided,0.280880852196138
54,president,presides,0.230455409509009
54,president,presider,0.187715939143415
54,president,presidal,0.165442398969187
54,president,presid,0.184032870335961
54,president,presidencies's,0.119884851564877
54,president,presidentness,0.169475336518484
54,president,presidant's,0.0579281179463614
54,president,presideents,0.141645794506586
54,president,presidented,0.151173395880709
54,president,presidentli,0.138764343118454
54,president,presidently,0.152179801961625
54,president,president's,0.348566696919583
54,president,presidences,0.0492347210986443
54,president,presidencys,0.0266717921702407
54,president,presidingly,0.119884851564877
54,president,presiding's,0.0579281179463614
54,president,presidate,0.165442398969187
54,president,presidant,0.175482545838565
54,president,presidded,0.165442398969187
54,president,presiders,0.0959290847435075
54,president,presiding,0.257667897849073
54,president,preside,0.25995835972255
54,president,presidator,0.0919181813471736
54,president,presidants,0.165839033319248
54,president,presidancy,0.100349840246309
54,president,presidance,0.10005910282458
54,president,presidents,0.399347821937256
54,president,presidency,0.437533115592028
54,president,presidenci,0.106703395563788
54,president,presidence,0.174939675818678
54,president,presideing,0.1702492026013
54,president,presider's,0.0566099589731531
54,president,presideent,0.1608924339083
54,president,presideate,0.165442398969187
54,president,presideant,0.172458091397865
54,president,presidings,0.077168626019345
54,president,presidencies,0.266863160274222
54,president,presidency's,0.210859632027937
54,president,presidents's,0.160072652063658
54,president,presidenting,0.170993688638982
54,president,presideously,0.119884851564877
54,of,ofs,0.00614175589290985
54,of,of's,0.00643403425707953
54,of,offingly,0.0059504493807601
54,of,offing,0.00987707151335128
54,of,offeds,0.00683138626750247
54,of,ofness,0.00664971872357282
54,of,offings,0.00257138870584395
54,of,offully,0.00609550162185656
54,of,offul,0.00609550162185656
54,of,offed,0.00887541135480808
54,of,ofs's,0.00700494571252927
54,the,theing's,0.00522848187425968
54,the,the's,0.00725373167379619
54,the,theing,0.00679181714563043
54,the,theings,0.00649957769975087
54,united,unit,0.128637980805098
54,united,unitality,0.0700419663206509
54,united,unitation,0.0478818998868659
54,united,unitative,0.0330976318385984
54,united,uniteable,0.135033334261901
54,united,unitement,0.0700419663206509
54,united,unitented,0.0700419663206509
54,united,uniterred,0.0700419663206509
54,united,unitering,0.0700419663206509
54,united,unitities,0.0700419663206509
54,united,unitively,0.0840287192443517
54,united,unitivity,0.116340383120763
54,united,unitizing,0.040549297104501
54,united,unitizers,0.0914306285042136
54,united,unite,0.158873271641221
54,united,units,0.187148841311051
54,united,unitication,0.0700419663206509
54,united,unitiveness,0.0597950965405739
54,united,unittingly,0.0700419663206509
54,united,unitalization,0.0728913130159698
54,united,unitizations,0.084151556213556
54,united,unitational,0.0700419663206509
54,united,unit's,0.135929322681409
54,united,unitic,-0.00734921907740191
54,united,unites,0.130311407453408
54,united,uniter,0.116296845099291
54,united,unital,-0.0929404614442489
54,united,unitli,0.0471755793761577
54,united,unitly,0.0728913130159698
54,united,unitization,0.0451741744544229
54,united,unitated,0.0897752725780095
54,united,unitates,0.0978091192710989
54,united,unitable,0.159640955449442
54,united,uniteers,0.0897752725780095
54,united,unitedly,0.101304434891044
54,united,uniteing,-0.0919733833292074
54,united,uniteism,0.0471755793761577
54,united,united's,0.207058297469111
54,united,unitence,0.116340383120763
54,united,uniter's,0.0700419663206509
54,united,unitions,0.0935822513454376
54,united,unitives,0.00808523270213515
54,united,unitings,0.0833736788395934
54,united,unitized,0.0248181172026483
54,united,unitizer,-0.0134884732322628
54,united,unitizes,0.000835225167109592
54,united,unitlies,0.0700419663206509
54,united,unitness,0.0700419663206509
54,united,unitting,0.0728913130159698
54,united,unitted,0.136352222568173
54,united,unitive,0.0992994314086958
54,united,unitity,0.106049288273081
54,united,unititi,0.0400476594185968
54,united,unitism,0.104736396238088
54,united,unition,0.0248714346677443
54,united,unitize,0.0127673586326368
54,united,units's,0.0502914748891468
54,united,uniteer,0.11357187704061
54,united,uniteds,0.13866554203022
54,united,unite's,0.0957348360574505
54,united,unitate,0.0618144121426095
54,united,unitant,0.11357187704061
54,united,unitals,-0.0111305119109124
54,united,unitics,0.0413526613903137
54,united,uniting,0.157903285504565
54,united,unitful,0.0700419663206509
54,united,unitely,0.0746681617265255
54,united,uniteli,-0.0207230078606488
54,united,uniteic,0.0700419663206509
54,united,uniters,0.0797557703779678
54,states,statefully,0.0318678894619839
54,states,statelying,0.116790507416065
54,states,stately's,0.0285167344662224
54,states,stateness,0.139635708497767
54,states,stating's,0.073134779318913
54,states,statingly,0.0340444326448905
54,states,state,0.308580034107366
54,states,statefulness,0.00971849466018792
54,states,statee,0.11506072716082
54,states,stated,0.253854269608691
54,states,statelys,0.0502683923744199
54,states,statelis,0.073134779318913
54,states,states's,0.186138741704294
54,states,stateely,0.116790507416065
54,states,statedly,0.0745623408531254
54,states,statee's,0.119637473040925
54,states,stated's,0.0630137269160282
54,states,stateing,0.0855610354336586
54,states,stateful,0.00156885210554084
54,states,statings,0.0625055261297342
54,states,state's,0.234149795674117
54,states,stateds,0.0932425386976531
54,states,statees,0.106063274794777
54,states,stateed,0.0778717844637444
54,states,stateli,0.0630137269160282
54,states,stately,0.0745626368121435
54,states,stating,0.230527006586746
55,iron,ironelis's,0.178999121643635
55,iron,ironables,0.178999121643635
55,iron,ironicals,0.178999121643635
55,iron,ironing's,0.218990645657776
55,iron,ironizing,0.143854609847505
55,iron,ironments,0.139908774969612
55,iron,ironizations,0.178999121643635
55,iron,irons,0.334047886838388
55,iron,irone,0.216856115581145
55,iron,ironically,0.166922727467042
55,iron,ironicness,0.156132734699141
55,iron,ironicality,0.178999121643635
55,iron,ironli,0.178999121643635
55,iron,ironly,0.178999121643635
55,iron,ironic,0.129617253994813
55,iron,ironed,0.210714886713083
55,iron,irones,0.0788892982029977
55,iron,ironer,0.197967762389067
55,iron,ironal,0.203164866434053
55,iron,iron's,0.308110429496419
55,iron,ironers,0.120155893498467
55,iron,ironeer,0.232494039596852
55,iron,ironate,0.232494039596852
55,iron,irons's,0.0671196184616218
55,iron,ironned,0.186974489669423
55,iron,ironize,0.198982129735878
55,iron,ironing,0.435647434342195
55,iron,ironity,0.100818428295589
55,iron,ironism,0.0642392147980913
55,iron,ironics,0.117538209924161
55,iron,ironator,0.215198505039993
55,iron,ironally,0.178999121643635
55,iron,ironable,0.180594638798309
55,iron,ironer's,0.232494039596852
55,iron,ironelis,0.156132734699141
55,iron,ironized,0.133776987688508
55,iron,ironizes,0.122039743150588
55,iron,ironizer,0.21055744255936
55,iron,ironings,0.147516631291137
55,iron,ironicly,0.106855472420106
55,iron,ironical,0.138766862265139
55,iron,ironic's,0.108348991177402
55,iron,ironment,0.0727257044687698
55,iron,ironning,0.257295101726364
55,iron,ironness,0.226961470896653
55,iron,ironization,0.10136174110947
55,iron,ironability,0.207996115975372
56,uss,usse,0.248274630118665
56,uss,ussefulness,0.257775190608469
56,uss,ussefully,0.296865537282492
56,uss,uss's,0.368265200957362
56,uss,ussed,0.105539374655419
56,uss,usses,0.143826920832072
56,uss,ussing's,0.273999150337999
56,uss,usseful,0.115335588919893
56,uss,ussely,0.273999150337999
56,uss,usseli,0.218684843934447
56,uss,ussing,0.127944435005976
56,uss,ussful,0.296865537282492
56,yorktown,yorktowners,0.489988851764727
56,yorktown,yorktowne's,0.382232728162096
56,yorktown,yorktowne,0.282621602757807
56,yorktown,yorktowns,0.509466194284043
56,yorktown,yorktown's,0.580523824308416
56,charleston,charlestons,0.353820825541809
56,charleston,charlestone,0.25413910340095
56,charleston,charlestoning,0.244871673392922
56,charleston,charlestoners,0.295513755204844
56,charleston,charleston's,0.528743852230031
56,charleston,charlestones,0.228647713663392
56,charleston,charlestoned,0.327094088308989
56,sc,sc's,0.357891652021827
57,ct,ct's,0.343312281282882
57,jobs,job,0.348388529775397
57,jobs,jobfully,0.14842033902313
57,jobs,job's,0.134570111963793
57,jobs,jobbing,0.0819231127500687
57,jobs,jobness,0.0185710369655803
57,jobs,jobful,0.120623931648677
57,jobs,jobbed,0.0997337301261448
57,jobs,jobs's,0.222513997870907
57,jobs,jobbing's,0.103528189843218
57,jobs,jobbings,-0.0317021914243891
58,penguins,penguine,0.257673982918317
58,penguins,penguin,0.462354177575301
58,penguins,penguiners,0.340377852938182
58,penguins,penguine's,0.313766876395156
58,penguins,penguinous,0.274676529721134
58,penguins,penguining,0.39230885680258
58,penguins,penguinism,0.367721221212258
58,penguins,penguinity,0.293687436301788
58,penguins,penguinize,0.343415049461201
58,penguins,penguins's,0.394322418066034
58,penguins,penguinality,0.367211653923802
58,penguins,penguinfully,0.367211653923802
58,penguins,penguinicity,0.326531089899161
58,penguins,penguinizer's,0.290900489450663
58,penguins,penguin's,0.414574162142555
58,penguins,penguinic,0.367211653923802
58,penguins,penguinly,0.367211653923802
58,penguins,penguinal,0.313766876395156
58,penguins,penguines,0.360960122480771
58,penguins,penguiner,0.36721167864116
58,penguins,penguined,0.272754309399125
58,penguins,penguinations,0.313766876395156
58,penguins,penguinator,0.222432487027237
58,penguins,penguinance,0.313766876395156
58,penguins,penguinized,0.358867522857679
58,penguins,penguinizer,0.313766876395156
58,penguins,penguinitis,0.402765263331182
58,penguins,penguinness,0.313766876395156
59,how,hows,0.116210435012108
59,how,howeing,0.036050161040779
59,how,howes's,0.0495610651726086
59,how,howings,0.0781972659497375
59,how,howness,0.0874842236816928
59,how,howeli's,0.036050161040779
59,how,howfully,0.036050161040779
59,how,how's,0.142670047844611
59,how,howed,0.0434322253308742
59,how,howes,0.0422382540770831
59,how,hows's,0.0678617017783571
59,how,howing,0.0661122037897921
59,how,howful,0.0781972659497375
59,how,howeli,0.0544006614871367
59,how,howely,0.0182515103583156
59,how,howe's,0.0549645329138205
59,to,to's,0.0127041432065932
59,to,toed,0.0101751226016636
59,to,toeds,0.00744499726237701
59,to,toing,0.00736470238853056
59,to,toed's,0.0068285242647029
59,to,toings,0.00703356717363841
59,build,builddings,0.174020981401941
59,build,buildeings,0.166941709726389
59,build,building's,0.143639191448648
59,build,builde's,0.121325553744808
59,build,buildeds,0.174020981401941
59,build,building,0.283726389255024
59,build,buildings's,0.0961483971946103
59,build,buildding,0.147707987438398
59,build,buildeing,0.153384745372779
59,build,buildings,0.167121621817537
59,build,builded,0.142606513282488
59,build,buildes,0.0430066523274574
59,build,build's,0.198054198701759
59,build,buildly,0.0415401946823034
59,build,builds,0.277831008554016
59,build,builde,0.140707207710899
59,a,a's,0.0143740204945293
59,a,aed,-0.0044474305853429
59,a,aeds,-1.80000046889906e-05
59,a,aing,0.00441912155081372
59,a,aed's,-0.00349666626317251
59,a,aedly,0.00768757010263517
59,a,aings,0.00796009518559892
59,a,aeds's,0.00737483541488101
59,fence,fenc,0.326575020623398
59,fence,fenced,0.397200918568685
59,fence,fences,0.498166413898226
59,fence,fenceful,0.363036128179573
59,fence,fenceing,0.320433934244499
59,fence,fences's,0.29304305818688
59,fence,fencings,0.283555708421149
59,fence,fencs,0.339205174110883
59,fence,fencing,0.459213271889326
59,fence,fence's,0.421563619664298
59,fence,fenceds,0.316839662649481
59,fence,fencingly,0.180540823159401
59,fence,fencing's,0.332466297354388
60,bellevue,bellevu,0.34440905831997
60,bellevue,bellevue's,0.49881951506849
60,bellevue,bellevuer,0.358551352390507
60,bellevue,bellevues,0.377094389703957
60,bellevue,bellevued,0.374241403513282
60,bellevue,bellevu's,0.359017052136989
60,bellevue,bellevuered,0.367768698386211
61,worm,worm's,0.482116429766681
61,worm,wormes,0.199980027482491
61,worm,wormly,0.170590873962435
61,worm,wormed,0.284131360113421
61,worm,wormelys,0.281701064356598
61,worm,wormings,0.203084100972088
61,worm,wormly's,0.281701064356598
61,worm,wormming,0.281701064356598
61,worm,wormness,0.281701064356598
61,worm,wormeli's,0.230026436849321
61,worm,worming's,0.215587437578329
61,worm,wormingly,0.281701064356598
61,worm,wormmings,0.258834677412105
61,worm,worms,0.521979050859483
61,worm,worme,0.220858259752736
61,worm,worming,0.329120766606619
61,worm,wormful,0.258834677412105
